"start","end","attributes_robin","attributes_ncbi"
3335,3683,"Beaba1|1","BBA_00001"
681285,682228,"Beaba1|5105","BBA_05105"
682445,684857,"Beaba1|5106","BBA_05106"
685614,686807,"Beaba1|5107","BBA_05107"
687953,689086,"Beaba1|5108","BBA_05108"
690251,691512,"Beaba1|5109","BBA_05109"
695023,696187,"Beaba1|5110","BBA_05110"
696566,697477,"Beaba1|5111","BBA_05111"
708666,710256,"Beaba1|5112","BBA_05112"
710354,710551,"Beaba1|5113","BBA_05113"
712829,713224,"Beaba1|5114","BBA_05114"
713826,715007,"Beaba1|5115","BBA_05115"
716987,719095,"Beaba1|5116","BBA_05116"
719704,721679,"Beaba1|5117","BBA_05117"
722140,723491,"Beaba1|5118","BBA_05118"
726086,726980,"Beaba1|5119","BBA_05119"
727977,731015,"Beaba1|5120","BBA_05120"
732664,734226,"Beaba1|5121","BBA_05121"
734582,735303,"Beaba1|5122","BBA_05122"
256,2040,"Beaba1|5123","BBA_05123"
13534,16521,"Beaba1|5124","BBA_05124"
18441,25028,"Beaba1|5125","BBA_05125"
25767,27118,"Beaba1|5126","BBA_05126"
27276,28629,"Beaba1|5127","BBA_05127"
29554,30147,"Beaba1|5128","BBA_05128"
32227,33050,"Beaba1|5129","BBA_05129"
36900,38314,"Beaba1|5130","BBA_05130"
39171,41828,"Beaba1|5131","BBA_05131"
43587,44126,"Beaba1|5132","BBA_05132"
44374,45340,"Beaba1|5133","BBA_05133"
46113,47666,"Beaba1|5134","BBA_05134"
48926,49330,"Beaba1|5135","BBA_05135"
59670,60827,"Beaba1|5136","BBA_05136"
70764,71645,"Beaba1|5137","BBA_05137"
72087,73645,"Beaba1|5138","BBA_05138"
74657,76064,"Beaba1|5139","BBA_05139"
77560,79592,"Beaba1|5140","BBA_05140"
85599,87163,"Beaba1|5141","BBA_05141"
94659,96161,"Beaba1|5142","BBA_05142"
98328,100708,"Beaba1|5143","BBA_05143"
100936,102531,"Beaba1|5144","BBA_05144"
103467,105452,"Beaba1|5145","BBA_05145"
105986,106825,"Beaba1|5146","BBA_05146"
108359,109456,"Beaba1|5147","BBA_05147"
109585,110271,"Beaba1|5148","BBA_05148"
110958,112259,"Beaba1|5149","BBA_05149"
114043,115671,"Beaba1|5150","BBA_05150"
116314,120161,"Beaba1|5151","BBA_05151"
121454,121882,"Beaba1|5152","BBA_05152"
122821,123839,"Beaba1|5153","BBA_05153"
125650,128679,"Beaba1|5154","BBA_05154"
130130,131616,"Beaba1|5155","BBA_05155"
132387,134629,"Beaba1|5156","BBA_05156"
136650,137127,"Beaba1|5157","BBA_05157"
141136,142363,"Beaba1|5158","BBA_05158"
143017,146611,"Beaba1|5159","BBA_05159"
148213,149904,"Beaba1|5160","BBA_05160"
150926,151855,"Beaba1|5161","BBA_05161"
152240,153665,"Beaba1|5162","BBA_05162"
154936,156836,"Beaba1|5163","BBA_05163"
157812,158568,"Beaba1|5164","BBA_05164"
159351,159845,"Beaba1|5165","BBA_05165"
161179,161509,"Beaba1|5166","BBA_05166"
162793,164128,"Beaba1|5167","BBA_05167"
165545,166673,"Beaba1|5168","BBA_05168"
170021,171153,"Beaba1|5169","BBA_05169"
172330,173277,"Beaba1|5170","BBA_05170"
173765,174909,"Beaba1|5171","BBA_05171"
180302,182544,"Beaba1|5172","BBA_05172"
184217,185864,"Beaba1|5173","BBA_05173"
187629,189146,"Beaba1|5174","BBA_05174"
190133,190797,"Beaba1|5175","BBA_05175"
191980,203817,"Beaba1|5176","BBA_05176"
207495,208580,"Beaba1|5177","BBA_05177"
211706,214055,"Beaba1|5178","BBA_05178"
214660,219019,"Beaba1|5179","BBA_05179"
220800,221558,"Beaba1|5180","BBA_05180"
222811,224085,"Beaba1|5181","BBA_05181"
224522,226082,"Beaba1|5182","BBA_05182"
226202,228614,"Beaba1|5183","BBA_05183"
231901,232939,"Beaba1|5184","BBA_05184"
235796,237152,"Beaba1|5185","BBA_05185"
238022,239035,"Beaba1|5186","BBA_05186"
239250,239993,"Beaba1|5187","BBA_05187"
240526,243137,"Beaba1|5188","BBA_05188"
243262,244232,"Beaba1|5189","BBA_05189"
244774,245298,"Beaba1|5190","BBA_05190"
246731,247096,"Beaba1|5191","BBA_05191"
247650,248146,"Beaba1|5192","BBA_05192"
248819,249658,"Beaba1|5193","BBA_05193"
249938,252069,"Beaba1|5194","BBA_05194"
254111,255213,"Beaba1|5195","BBA_05195"
255606,256785,"Beaba1|5196","BBA_05196"
257017,259412,"Beaba1|5197","BBA_05197"
260193,261953,"Beaba1|5198","BBA_05198"
262372,263659,"Beaba1|5199","BBA_05199"
265167,267601,"Beaba1|5200","BBA_05200"
267820,268746,"Beaba1|5201","BBA_05201"
268828,269759,"Beaba1|5202","BBA_05202"
270484,270903,"Beaba1|5203","BBA_05203"
271333,273267,"Beaba1|5204","BBA_05204"
273433,274504,"Beaba1|5205","BBA_05205"
276289,277584,"Beaba1|5206","BBA_05206"
285606,286950,"Beaba1|5207","BBA_05207"
288969,291954,"Beaba1|5208","BBA_05208"
294744,296295,"Beaba1|5209","BBA_05209"
297239,301953,"Beaba1|5210","BBA_05210"
303385,304031,"Beaba1|5211","BBA_05211"
304563,305634,"Beaba1|5212","BBA_05212"
307857,320987,"Beaba1|5213","BBA_05213"
322294,324480,"Beaba1|5214","BBA_05214"
327728,331570,"Beaba1|5215","BBA_05215"
332314,333826,"Beaba1|5216","BBA_05216"
334744,335697,"Beaba1|5217","BBA_05217"
335919,336684,"Beaba1|5218","BBA_05218"
337256,337927,"Beaba1|5219","BBA_05219"
338153,339684,"Beaba1|5220","BBA_05220"
341614,343282,"Beaba1|5221","BBA_05221"
344426,345234,"Beaba1|5222","BBA_05222"
348887,351480,"Beaba1|5223","BBA_05223"
355926,357252,"Beaba1|5224","BBA_05224"
357652,358663,"Beaba1|5225","BBA_05225"
358930,361278,"Beaba1|5226","BBA_05226"
362339,363037,"Beaba1|5227","BBA_05227"
363594,364728,"Beaba1|5228","BBA_05228"
365166,366289,"Beaba1|5229","BBA_05229"
367544,368779,"Beaba1|5230","BBA_05230"
369108,372047,"Beaba1|5231","BBA_05231"
375784,377691,"Beaba1|5232","BBA_05232"
378902,379354,"Beaba1|5233","BBA_05233"
380158,381977,"Beaba1|5234","BBA_05234"
383624,386359,"Beaba1|5235","BBA_05235"
386846,389179,"Beaba1|5236","BBA_05236"
389529,390368,"Beaba1|5237","BBA_05237"
390503,399804,"Beaba1|5238","BBA_05238"
400435,402381,"Beaba1|5239","BBA_05239"
402828,403429,"Beaba1|5240","BBA_05240"
406313,408012,"Beaba1|5241","BBA_05241"
408616,410763,"Beaba1|5242","BBA_05242"
411221,412661,"Beaba1|5243","BBA_05243"
414436,419148,"Beaba1|5244","BBA_05244"
419815,423185,"Beaba1|5245","BBA_05245"
423923,424252,"Beaba1|5246","BBA_05246"
425016,427406,"Beaba1|5247","BBA_05247"
433504,434676,"Beaba1|5248","BBA_05248"
436079,437625,"Beaba1|5249","BBA_05249"
437974,439487,"Beaba1|5250","BBA_05250"
440558,441568,"Beaba1|5251","BBA_05251"
446135,448014,"Beaba1|5252","BBA_05252"
449632,450570,"Beaba1|5253","BBA_05253"
451657,452167,"Beaba1|5254","BBA_05254"
452745,454355,"Beaba1|5255","BBA_05255"
455055,455950,"Beaba1|5256","BBA_05256"
456551,457454,"Beaba1|5257","BBA_05257"
457935,459450,"Beaba1|5258","BBA_05258"
460544,461923,"Beaba1|5259","BBA_05259"
463406,465038,"Beaba1|5260","BBA_05260"
467147,469774,"Beaba1|5261","BBA_05261"
470479,472584,"Beaba1|5262","BBA_05262"
478060,479082,"Beaba1|5263","BBA_05263"
480631,481293,"Beaba1|5264","BBA_05264"
482742,483792,"Beaba1|5265","BBA_05265"
484758,487253,"Beaba1|5266","BBA_05266"
487481,488548,"Beaba1|5267","BBA_05267"
490482,492628,"Beaba1|5268","BBA_05268"
493342,494533,"Beaba1|5269","BBA_05269"
495080,496365,"Beaba1|5270","BBA_05270"
496845,498101,"Beaba1|5271","BBA_05271"
500820,503056,"Beaba1|5272","BBA_05272"
504699,506211,"Beaba1|5273","BBA_05273"
516803,518104,"Beaba1|5274","BBA_05274"
520003,523129,"Beaba1|5275","BBA_05275"
524354,526795,"Beaba1|5276","BBA_05276"
528132,532586,"Beaba1|5277","BBA_05277"
533464,537501,"Beaba1|5278","BBA_05278"
538510,539332,"Beaba1|5279","BBA_05279"
541995,542255,"Beaba1|5280","BBA_05280"
543453,544239,"Beaba1|5281","BBA_05281"
548864,550580,"Beaba1|5282","BBA_05282"
551293,552456,"Beaba1|5283","BBA_05283"
552874,553983,"Beaba1|5284","BBA_05284"
555476,557199,"Beaba1|5285","BBA_05285"
557565,559213,"Beaba1|5286","BBA_05286"
560258,561669,"Beaba1|5287","BBA_05287"
562853,565072,"Beaba1|5288","BBA_05288"
565340,566059,"Beaba1|5289","BBA_05289"
566755,568881,"Beaba1|5290","BBA_05290"
569274,570723,"Beaba1|5291","BBA_05291"
571153,572850,"Beaba1|5292","BBA_05292"
574334,575685,"Beaba1|5293","BBA_05293"
576509,578381,"Beaba1|5294","BBA_05294"
578600,579408,"Beaba1|5295","BBA_05295"
579838,582495,"Beaba1|5296","BBA_05296"
583726,584544,"Beaba1|5297","BBA_05297"
585257,586033,"Beaba1|5298","BBA_05298"
586552,589055,"Beaba1|5299","BBA_05299"
589389,590304,"Beaba1|5300","BBA_05300"
590794,592485,"Beaba1|5301","BBA_05301"
592909,594756,"Beaba1|5302","BBA_05302"
599545,601027,"Beaba1|5303","BBA_05303"
601720,603273,"Beaba1|5304","BBA_05304"
604257,606015,"Beaba1|5305","BBA_05305"
607252,608268,"Beaba1|5306","BBA_05306"
609240,610220,"Beaba1|5307","BBA_05307"
616086,617939,"Beaba1|5308","BBA_05308"
619113,620290,"Beaba1|5309","BBA_05309"
622462,624426,"Beaba1|5310","BBA_05310"
625249,626079,"Beaba1|5311","BBA_05311"
627067,629253,"Beaba1|5312","BBA_05312"
630217,634759,"Beaba1|5313","BBA_05313"
635440,636867,"Beaba1|5314","BBA_05314"
637895,640971,"Beaba1|5315","BBA_05315"
641585,642329,"Beaba1|5316","BBA_05316"
649357,652208,"Beaba1|5317","BBA_05317"
653978,655022,"Beaba1|5318","BBA_05318"
655239,655898,"Beaba1|5319","BBA_05319"
657097,659039,"Beaba1|5320","BBA_05320"
659544,660879,"Beaba1|5321","BBA_05321"
661471,662414,"Beaba1|5322","BBA_05322"
662585,663830,"Beaba1|5323","BBA_05323"
664833,666782,"Beaba1|5324","BBA_05324"
667599,669080,"Beaba1|5325","BBA_05325"
670344,671718,"Beaba1|5326","BBA_05326"
672815,674556,"Beaba1|5327","BBA_05327"
675162,677614,"Beaba1|5328","BBA_05328"
682096,685071,"Beaba1|5329","BBA_05329"
686552,688548,"Beaba1|5330","BBA_05330"
692562,694734,"Beaba1|5331","BBA_05331"
696989,697688,"Beaba1|5332","BBA_05332"
697836,699154,"Beaba1|5333","BBA_05333"
699501,701668,"Beaba1|5334","BBA_05334"
703885,704997,"Beaba1|5335","BBA_05335"
705825,709375,"Beaba1|5336","BBA_05336"
715294,715650,"Beaba1|5337","BBA_05337"
715799,717895,"Beaba1|5338","BBA_05338"
718876,720675,"Beaba1|5339","BBA_05339"
725131,728767,"Beaba1|5340","BBA_05340"
9576,10574,"Beaba1|5341","BBA_05341"
10622,11356,"Beaba1|5342","BBA_05342"
11876,13645,"Beaba1|5343","BBA_05343"
14700,16112,"Beaba1|5344","BBA_05344"
19211,19916,"Beaba1|5345","BBA_05345"
20342,21646,"Beaba1|5346","BBA_05346"
23121,25869,"Beaba1|5347","BBA_05347"
33624,35158,"Beaba1|5348","BBA_05348"
41864,43216,"Beaba1|5349","BBA_05349"
43484,44953,"Beaba1|5350","BBA_05350"
45793,46210,"Beaba1|5351","BBA_05351"
46756,47259,"Beaba1|5352","BBA_05352"
50179,51186,"Beaba1|5353","BBA_05353"
55109,55732,"Beaba1|5354","BBA_05354"
57830,58165,"Beaba1|5355","BBA_05355"
67405,67774,"Beaba1|5356","BBA_05356"
69794,70762,"Beaba1|5357","BBA_05357"
71998,73323,"Beaba1|5358","BBA_05358"
73520,73917,"Beaba1|5359","BBA_05359"
74919,75861,"Beaba1|5360","BBA_05360"
76384,78416,"Beaba1|5361","BBA_05361"
78587,80194,"Beaba1|5362","BBA_05362"
82007,82444,"Beaba1|5363","BBA_05363"
82679,83923,"Beaba1|5364","BBA_05364"
86415,86932,"Beaba1|5365","BBA_05365"
89369,90259,"Beaba1|5366","BBA_05366"
90582,92738,"Beaba1|5367","BBA_05367"
93770,94672,"Beaba1|5368","BBA_05368"
95749,96844,"Beaba1|5369","BBA_05369"
98258,98794,"Beaba1|5370","BBA_05370"
100243,101326,"Beaba1|5371","BBA_05371"
102211,102886,"Beaba1|5372","BBA_05372"
103589,106588,"Beaba1|5373","BBA_05373"
110052,110717,"Beaba1|5374","BBA_05374"
111671,114017,"Beaba1|5375","BBA_05375"
114152,115638,"Beaba1|5376","BBA_05376"
117160,118038,"Beaba1|5377","BBA_05377"
119668,120465,"Beaba1|5378","BBA_05378"
121260,122396,"Beaba1|5379","BBA_05379"
123485,125222,"Beaba1|5380","BBA_05380"
125416,127053,"Beaba1|5381","BBA_05381"
129104,131524,"Beaba1|5382","BBA_05382"
131981,133405,"Beaba1|5383","BBA_05383"
134421,135302,"Beaba1|5384","BBA_05384"
138780,140822,"Beaba1|5385","BBA_05385"
143702,145850,"Beaba1|5386","BBA_05386"
146638,148341,"Beaba1|5387","BBA_05387"
148503,149417,"Beaba1|5388","BBA_05388"
150734,154063,"Beaba1|5389","BBA_05389"
154877,156156,"Beaba1|5390","BBA_05390"
157411,159585,"Beaba1|5391","BBA_05391"
161154,162747,"Beaba1|5392","BBA_05392"
163075,164213,"Beaba1|5393","BBA_05393"
167932,169338,"Beaba1|5394","BBA_05394"
169583,170423,"Beaba1|5395","BBA_05395"
171122,171931,"Beaba1|5396","BBA_05396"
172377,176387,"Beaba1|5397","BBA_05397"
177799,179732,"Beaba1|5398","BBA_05398"
180199,181141,"Beaba1|5399","BBA_05399"
181587,182252,"Beaba1|5400","BBA_05400"
182897,184008,"Beaba1|5401","BBA_05401"
184599,186257,"Beaba1|5402","BBA_05402"
186961,188241,"Beaba1|5403","BBA_05403"
189093,190196,"Beaba1|5404","BBA_05404"
190494,191963,"Beaba1|5405","BBA_05405"
195495,196592,"Beaba1|5406","BBA_05406"
197363,199841,"Beaba1|5407","BBA_05407"
201243,203173,"Beaba1|5408","BBA_05408"
203860,204945,"Beaba1|5409","BBA_05409"
205218,206139,"Beaba1|5410","BBA_05410"
208300,210025,"Beaba1|5411","BBA_05411"
210966,211499,"Beaba1|5412","BBA_05412"
213232,215144,"Beaba1|5413","BBA_05413"
216674,217282,"Beaba1|5414","BBA_05414"
217639,218538,"Beaba1|5415","BBA_05415"
221790,223454,"Beaba1|5416","BBA_05416"
226158,229052,"Beaba1|5417","BBA_05417"
229616,231157,"Beaba1|5418","BBA_05418"
232735,234053,"Beaba1|5419","BBA_05419"
234607,236310,"Beaba1|5420","BBA_05420"
236887,237868,"Beaba1|5421","BBA_05421"
238825,241116,"Beaba1|5422","BBA_05422"
242923,243625,"Beaba1|5423","BBA_05423"
246304,247069,"Beaba1|5424","BBA_05424"
247521,248765,"Beaba1|5425","BBA_05425"
249141,250060,"Beaba1|5426","BBA_05426"
250924,253027,"Beaba1|5427","BBA_05427"
253690,256192,"Beaba1|5428","BBA_05428"
257578,258699,"Beaba1|5429","BBA_05429"
258798,259412,"Beaba1|5430","BBA_05430"
260129,261268,"Beaba1|5431","BBA_05431"
261632,262939,"Beaba1|5432","BBA_05432"
263899,265571,"Beaba1|5433","BBA_05433"
267929,269378,"Beaba1|5434","BBA_05434"
269720,271400,"Beaba1|5435","BBA_05435"
273078,273629,"Beaba1|5436","BBA_05436"
276127,278342,"Beaba1|5437","BBA_05437"
278820,280696,"Beaba1|5438","BBA_05438"
281372,283204,"Beaba1|5439","BBA_05439"
286220,288754,"Beaba1|5440","BBA_05440"
292141,292989,"Beaba1|5441","BBA_05441"
293310,297353,"Beaba1|5442","BBA_05442"
297859,299960,"Beaba1|5443","BBA_05443"
303299,305402,"Beaba1|5444","BBA_05444"
305937,307322,"Beaba1|5445","BBA_05445"
308467,309038,"Beaba1|5446","BBA_05446"
309215,309809,"Beaba1|5447","BBA_05447"
310047,311135,"Beaba1|5448","BBA_05448"
312779,314438,"Beaba1|5449","BBA_05449"
314672,315590,"Beaba1|5450","BBA_05450"
316111,317370,"Beaba1|5451","BBA_05451"
335536,337512,"Beaba1|5452","BBA_05452"
339195,341603,"Beaba1|5453","BBA_05453"
342827,343755,"Beaba1|5454","BBA_05454"
344340,346260,"Beaba1|5455","BBA_05455"
347223,348049,"Beaba1|5456","BBA_05456"
348678,352476,"Beaba1|5457","BBA_05457"
352722,353945,"Beaba1|5458","BBA_05458"
354925,357566,"Beaba1|5459","BBA_05459"
358154,360676,"Beaba1|5460","BBA_05460"
361193,363165,"Beaba1|5461","BBA_05461"
364225,365402,"Beaba1|5462","BBA_05462"
365543,366607,"Beaba1|5463","BBA_05463"
367204,368450,"Beaba1|5464","BBA_05464"
369549,372545,"Beaba1|5465","BBA_05465"
373383,374142,"Beaba1|5466","BBA_05466"
376604,380602,"Beaba1|5467","BBA_05467"
381431,382198,"Beaba1|5468","BBA_05468"
382891,383587,"Beaba1|5469","BBA_05469"
384257,384700,"Beaba1|5470","BBA_05470"
385476,385991,"Beaba1|5471","BBA_05471"
386934,387716,"Beaba1|5472","BBA_05472"
390888,391895,"Beaba1|5473","BBA_05473"
392642,394065,"Beaba1|5474","BBA_05474"
396775,398715,"Beaba1|5475","BBA_05475"
399431,400262,"Beaba1|5476","BBA_05476"
400650,401789,"Beaba1|5477","BBA_05477"
403396,404945,"Beaba1|5478","BBA_05478"
405470,406849,"Beaba1|5479","BBA_05479"
409270,410617,"Beaba1|5480","BBA_05480"
411672,414036,"Beaba1|5481","BBA_05481"
419632,421277,"Beaba1|5482","BBA_05482"
421756,422126,"Beaba1|5483","BBA_05483"
422632,424227,"Beaba1|5484","BBA_05484"
425026,426525,"Beaba1|5485","BBA_05485"
432790,434525,"Beaba1|5486","BBA_05486"
434752,435831,"Beaba1|5487","BBA_05487"
436246,440091,"Beaba1|5488","BBA_05488"
440515,441006,"Beaba1|5489","BBA_05489"
441252,441710,"Beaba1|5490","BBA_05490"
442045,442596,"Beaba1|5491","BBA_05491"
442911,443765,"Beaba1|5492","BBA_05492"
444103,444735,"Beaba1|5493","BBA_05493"
446468,450084,"Beaba1|5494","BBA_05494"
450274,451076,"Beaba1|5495","BBA_05495"
451469,453671,"Beaba1|5496","BBA_05496"
454177,454730,"Beaba1|5497","BBA_05497"
454977,455543,"Beaba1|5498","BBA_05498"
455882,456978,"Beaba1|5499","BBA_05499"
457638,460790,"Beaba1|5500","BBA_05500"
473751,475358,"Beaba1|5501","BBA_05501"
476724,477467,"Beaba1|5502","BBA_05502"
478520,479941,"Beaba1|5503","BBA_05503"
480642,484922,"Beaba1|5504","BBA_05504"
488603,494987,"Beaba1|5505","BBA_05505"
495648,497576,"Beaba1|5506","BBA_05506"
497733,498245,"Beaba1|5507","BBA_05507"
499726,502897,"Beaba1|5508","BBA_05508"
503293,503650,"Beaba1|5509","BBA_05509"
504093,504764,"Beaba1|5510","BBA_05510"
504848,506434,"Beaba1|5511","BBA_05511"
507646,510580,"Beaba1|5512","BBA_05512"
511156,512148,"Beaba1|5513","BBA_05513"
512358,513423,"Beaba1|5514","BBA_05514"
513951,515084,"Beaba1|5515","BBA_05515"
516568,517371,"Beaba1|5516","BBA_05516"
518040,520866,"Beaba1|5517","BBA_05517"
523894,535944,"Beaba1|5518","BBA_05518"
536717,538602,"Beaba1|5519","BBA_05519"
538794,539246,"Beaba1|5520","BBA_05520"
539338,540237,"Beaba1|5521","BBA_05521"
540599,542046,"Beaba1|5522","BBA_05522"
542637,543928,"Beaba1|5523","BBA_05523"
545605,547497,"Beaba1|5524","BBA_05524"
548499,549672,"Beaba1|5525","BBA_05525"
550033,551905,"Beaba1|5526","BBA_05526"
553311,554168,"Beaba1|5527","BBA_05527"
554657,555941,"Beaba1|5528","BBA_05528"
557180,558340,"Beaba1|5529","BBA_05529"
562328,566086,"Beaba1|5530","BBA_05530"
566527,568069,"Beaba1|5531","BBA_05531"
568618,570675,"Beaba1|5532","BBA_05532"
572556,573927,"Beaba1|5533","BBA_05533"
574525,580262,"Beaba1|5534","BBA_05534"
580669,581242,"Beaba1|5535","BBA_05535"
581673,583389,"Beaba1|5536","BBA_05536"
586691,589052,"Beaba1|5537","BBA_05537"
595410,596999,"Beaba1|5538","BBA_05538"
597262,598959,"Beaba1|5539","BBA_05539"
599161,602348,"Beaba1|5540","BBA_05540"
603557,605863,"Beaba1|5541","BBA_05541"
606355,608226,"Beaba1|5542","BBA_05542"
608690,609703,"Beaba1|5543","BBA_05543"
609808,611106,"Beaba1|5544","BBA_05544"
612177,614599,"Beaba1|5545","BBA_05545"
615162,616136,"Beaba1|5546","BBA_05546"
617453,619097,"Beaba1|5547","BBA_05547"
619887,620875,"Beaba1|5548","BBA_05548"
623549,625206,"Beaba1|5549","BBA_05549"
625768,627906,"Beaba1|5550","BBA_05550"
628693,630645,"Beaba1|5551","BBA_05551"
633671,634826,"Beaba1|5552","BBA_05552"
638021,640217,"Beaba1|5553","BBA_05553"
640391,641364,"Beaba1|5554","BBA_05554"
642322,643786,"Beaba1|5555","BBA_05555"
644931,646598,"Beaba1|5556","BBA_05556"
646940,648619,"Beaba1|5557","BBA_05557"
649962,650852,"Beaba1|5558","BBA_05558"
652786,653595,"Beaba1|5559","BBA_05559"
657806,658386,"Beaba1|5560","BBA_05560"
659386,660668,"Beaba1|5561","BBA_05561"
661103,662541,"Beaba1|5562","BBA_05562"
663144,664616,"Beaba1|5563","BBA_05563"
665695,667275,"Beaba1|5564","BBA_05564"
668261,670562,"Beaba1|5565","BBA_05565"
671176,673228,"Beaba1|5566","BBA_05566"
673583,676109,"Beaba1|5567","BBA_05567"
677955,679263,"Beaba1|5568","BBA_05568"
679957,680970,"Beaba1|5569","BBA_05569"
681340,682655,"Beaba1|5570","BBA_05570"
684089,685698,"Beaba1|5571","BBA_05571"
686962,690211,"Beaba1|5572","BBA_05572"
691715,692038,"Beaba1|5573","BBA_05573"
692736,694024,"Beaba1|5574","BBA_05574"
694971,695784,"Beaba1|5575","BBA_05575"
697133,698589,"Beaba1|5576","BBA_05576"
705053,706030,"Beaba1|5577","BBA_05577"
713286,713996,"Beaba1|5578","BBA_05578"
720615,721773,"Beaba1|5579","BBA_05579"
722620,723302,"Beaba1|5580","BBA_05580"
460,1954,"Beaba1|5581","BBA_05581"
2224,2919,"Beaba1|5582","BBA_05582"
3957,5145,"Beaba1|5583","BBA_05583"
5582,8312,"Beaba1|5584","BBA_05584"
8961,9698,"Beaba1|5585","BBA_05585"
10148,12118,"Beaba1|5586","BBA_05586"
14006,14983,"Beaba1|5587","BBA_05587"
15574,17439,"Beaba1|5588","BBA_05588"
18826,20828,"Beaba1|5589","BBA_05589"
21275,22297,"Beaba1|5590","BBA_05590"
22552,25374,"Beaba1|5591","BBA_05591"
29611,32364,"Beaba1|5592","BBA_05592"
33193,36811,"Beaba1|5593","BBA_05593"
38079,42074,"Beaba1|5594","BBA_05594"
48449,52104,"Beaba1|5595","BBA_05595"
52430,53917,"Beaba1|5596","BBA_05596"
54969,55459,"Beaba1|5597","BBA_05597"
58317,59633,"Beaba1|5598","BBA_05598"
60084,60521,"Beaba1|5599","BBA_05599"
60980,62550,"Beaba1|5600","BBA_05600"
62819,63583,"Beaba1|5601","BBA_05601"
63895,64560,"Beaba1|5602","BBA_05602"
66064,68645,"Beaba1|5603","BBA_05603"
71201,71998,"Beaba1|5604","BBA_05604"
84842,87193,"Beaba1|5605","BBA_05605"
87392,89063,"Beaba1|5606","BBA_05606"
89184,89621,"Beaba1|5607","BBA_05607"
90317,92560,"Beaba1|5608","BBA_05608"
93475,94024,"Beaba1|5609","BBA_05609"
94464,97052,"Beaba1|5610","BBA_05610"
97961,101601,"Beaba1|5611","BBA_05611"
102287,105335,"Beaba1|5612","BBA_05612"
105944,106408,"Beaba1|5613","BBA_05613"
110118,111321,"Beaba1|5614","BBA_05614"
115422,117088,"Beaba1|5615","BBA_05615"
118868,120631,"Beaba1|5616","BBA_05616"
122085,123785,"Beaba1|5617","BBA_05617"
124729,125995,"Beaba1|5618","BBA_05618"
126369,127567,"Beaba1|5619","BBA_05619"
129046,129651,"Beaba1|5620","BBA_05620"
130378,131280,"Beaba1|5621","BBA_05621"
132867,133688,"Beaba1|5622","BBA_05622"
139466,140818,"Beaba1|5623","BBA_05623"
150291,151988,"Beaba1|5624","BBA_05624"
152759,154477,"Beaba1|5625","BBA_05625"
156300,157196,"Beaba1|5626","BBA_05626"
158144,159677,"Beaba1|5627","BBA_05627"
160383,163530,"Beaba1|5628","BBA_05628"
165221,166718,"Beaba1|5629","BBA_05629"
168979,171333,"Beaba1|5630","BBA_05630"
175576,176825,"Beaba1|5631","BBA_05631"
181384,183092,"Beaba1|5632","BBA_05632"
183749,186526,"Beaba1|5633","BBA_05633"
186729,187510,"Beaba1|5634","BBA_05634"
188590,192172,"Beaba1|5635","BBA_05635"
192782,195810,"Beaba1|5636","BBA_05636"
199566,201107,"Beaba1|5637","BBA_05637"
202463,205378,"Beaba1|5638","BBA_05638"
207859,210264,"Beaba1|5639","BBA_05639"
217181,218371,"Beaba1|5640","BBA_05640"
220325,222606,"Beaba1|5641","BBA_05641"
224093,226600,"Beaba1|5642","BBA_05642"
227471,229681,"Beaba1|5643","BBA_05643"
231699,235251,"Beaba1|5644","BBA_05644"
235481,237353,"Beaba1|5645","BBA_05645"
239525,241887,"Beaba1|5646","BBA_05646"
242366,243887,"Beaba1|5647","BBA_05647"
244914,245582,"Beaba1|5648","BBA_05648"
245818,247517,"Beaba1|5649","BBA_05649"
247919,249161,"Beaba1|5650","BBA_05650"
249901,250911,"Beaba1|5651","BBA_05651"
252232,253221,"Beaba1|5652","BBA_05652"
254263,255897,"Beaba1|5653","BBA_05653"
258701,259225,"Beaba1|5654","BBA_05654"
260695,261088,"Beaba1|5655","BBA_05655"
261953,263620,"Beaba1|5656","BBA_05656"
264444,265483,"Beaba1|5657","BBA_05657"
