proteinId	Cmax	Cmax_pos	Ymax	Ymax_pos	Smax	Smax_pos	Smean	D	signal_predicted	Dmaxcut	networks_used	SSP
Beaba1|5085	0.111	60	0.109	32	0.126	20	0.108	0.108	N	0.45	SignalP-noTM	N
Beaba1|5086	0.131	27	0.137	27	0.185	19	0.145	0.142	N	0.45	SignalP-noTM	N
Beaba1|5087	0.121	27	0.16	16	0.251	4	0.211	0.187	N	0.45	SignalP-noTM	N
Beaba1|5088	0.561	22	0.711	22	0.942	4	0.902	0.814	Y	0.45	SignalP-noTM	Y
Beaba1|5089	0.119	20	0.142	11	0.231	2	0.18	0.163	N	0.45	SignalP-noTM	N
Beaba1|509	0.11	48	0.128	12	0.196	7	0.151	0.141	N	0.45	SignalP-noTM	N
Beaba1|5090	0.131	17	0.112	47	0.141	48	0.1	0.106	N	0.45	SignalP-noTM	N
Beaba1|5091	0.118	41	0.112	44	0.151	40	0.11	0.111	N	0.45	SignalP-noTM	N
Beaba1|5092	0.114	51	0.115	11	0.166	2	0.13	0.123	N	0.45	SignalP-noTM	N
Beaba1|5093	0.109	48	0.103	48	0.117	54	0.096	0.099	N	0.45	SignalP-noTM	N
Beaba1|5094	0.11	23	0.119	12	0.15	5	0.128	0.124	N	0.45	SignalP-noTM	N
Beaba1|5095	0.158	29	0.16	29	0.254	24	0.161	0.161	N	0.45	SignalP-noTM	N
Beaba1|5096	0.121	25	0.118	11	0.157	1	0.115	0.116	N	0.45	SignalP-noTM	N
Beaba1|5097	0.11	28	0.117	55	0.138	45	0.113	0.115	N	0.45	SignalP-noTM	N
Beaba1|5098	0.108	66	0.105	27	0.124	7	0.103	0.104	N	0.45	SignalP-noTM	N
Beaba1|5099	0.108	66	0.105	41	0.111	38	0.102	0.103	N	0.45	SignalP-noTM	N
Beaba1|51	0.11	33	0.106	12	0.117	56	0.107	0.107	N	0.45	SignalP-noTM	N
Beaba1|510	0.11	56	0.106	43	0.117	57	0.096	0.101	N	0.45	SignalP-noTM	N
Beaba1|5100	0.212	24	0.165	45	0.282	35	0.156	0.161	N	0.5	SignalP-TM	N
Beaba1|5101	0.126	38	0.122	38	0.18	30	0.12	0.121	N	0.45	SignalP-noTM	N
Beaba1|5102	0.125	41	0.12	16	0.151	11	0.124	0.122	N	0.45	SignalP-noTM	N
Beaba1|5103	0.124	22	0.154	11	0.311	20	0.157	0.156	N	0.45	SignalP-noTM	N
Beaba1|5104	0.139	28	0.137	28	0.209	25	0.136	0.136	N	0.45	SignalP-noTM	N
Beaba1|5105	0.732	18	0.827	18	0.974	10	0.931	0.883	Y	0.45	SignalP-noTM	Y
Beaba1|5106	0.131	20	0.129	20	0.174	19	0.126	0.127	N	0.45	SignalP-noTM	N
Beaba1|5107	0.178	21	0.161	21	0.274	20	0.145	0.152	N	0.45	SignalP-noTM	N
Beaba1|5108	0.148	27	0.12	27	0.145	1	0.1	0.11	N	0.45	SignalP-noTM	N
Beaba1|5109	0.14	20	0.155	20	0.241	1	0.162	0.159	N	0.45	SignalP-noTM	N
Beaba1|511	0.135	33	0.127	33	0.161	40	0.118	0.122	N	0.45	SignalP-noTM	N
Beaba1|5110	0.57	19	0.601	19	0.83	1	0.59	0.595	Y	0.45	SignalP-noTM	N
Beaba1|5111	0.111	56	0.134	11	0.203	1	0.13	0.132	N	0.45	SignalP-noTM	N
Beaba1|5112	0.116	21	0.106	42	0.116	54	0.096	0.1	N	0.45	SignalP-noTM	N
Beaba1|5113	0.11	46	0.111	46	0.147	36	0.104	0.107	N	0.45	SignalP-noTM	N
Beaba1|5114	0.148	19	0.139	19	0.158	12	0.13	0.134	N	0.45	SignalP-noTM	N
Beaba1|5115	0.108	53	0.101	53	0.114	9	0.095	0.098	N	0.45	SignalP-noTM	N
Beaba1|5116	0.108	34	0.105	38	0.109	30	0.099	0.102	N	0.45	SignalP-noTM	N
Beaba1|5117	0.108	46	0.11	11	0.148	2	0.114	0.112	N	0.45	SignalP-noTM	N
Beaba1|5118	0.408	19	0.545	19	0.8	16	0.718	0.638	Y	0.45	SignalP-noTM	N
Beaba1|5119	0.14	24	0.225	24	0.45	12	0.362	0.299	N	0.45	SignalP-noTM	N
Beaba1|512	0.108	20	0.109	20	0.135	17	0.111	0.11	N	0.45	SignalP-noTM	N
Beaba1|5120	0.126	21	0.148	12	0.308	4	0.205	0.179	N	0.45	SignalP-noTM	N
Beaba1|5121	0.12	49	0.116	49	0.18	46	0.103	0.109	N	0.45	SignalP-noTM	N
Beaba1|5122	0.735	17	0.821	17	0.938	15	0.916	0.873	Y	0.45	SignalP-noTM	Y
Beaba1|5123	0.138	11	0.123	11	0.128	5	0.11	0.116	N	0.45	SignalP-noTM	N
Beaba1|5124	0.196	34	0.19	11	0.424	5	0.295	0.247	N	0.45	SignalP-noTM	N
Beaba1|5125	0.116	27	0.107	27	0.124	1	0.101	0.104	N	0.45	SignalP-noTM	N
Beaba1|5126	0.153	8	0.106	12	0.112	3	0.105	0.106	N	0.45	SignalP-noTM	N
Beaba1|5127	0.14	20	0.184	20	0.411	3	0.242	0.215	N	0.45	SignalP-noTM	N
Beaba1|5128	0.129	40	0.117	40	0.211	39	0.102	0.109	N	0.45	SignalP-noTM	N
Beaba1|5129	0.564	21	0.623	21	0.826	1	0.675	0.651	Y	0.45	SignalP-noTM	Y
Beaba1|513	0.112	56	0.107	56	0.113	56	0.099	0.103	N	0.45	SignalP-noTM	N
Beaba1|5130	0.246	22	0.164	22	0.13	26	0.109	0.134	N	0.45	SignalP-noTM	N
Beaba1|5131	0.161	31	0.262	19	0.511	2	0.438	0.357	N	0.45	SignalP-noTM	N
Beaba1|5132	0.11	24	0.125	11	0.174	4	0.147	0.137	N	0.45	SignalP-noTM	N
Beaba1|5133	0.178	18	0.149	18	0.164	4	0.119	0.133	N	0.45	SignalP-noTM	N
Beaba1|5134	0.16	28	0.123	28	0.111	69	0.095	0.108	N	0.45	SignalP-noTM	N
Beaba1|5135	0.125	31	0.116	12	0.145	9	0.128	0.123	N	0.45	SignalP-noTM	N
Beaba1|5136	0.244	21	0.171	21	0.225	18	0.119	0.143	N	0.45	SignalP-noTM	N
Beaba1|5137	0.163	33	0.198	16	0.442	1	0.279	0.242	N	0.45	SignalP-noTM	N
Beaba1|5138	0.114	58	0.108	58	0.117	48	0.099	0.103	N	0.45	SignalP-noTM	N
Beaba1|5139	0.186	38	0.173	38	0.267	35	0.163	0.168	N	0.45	SignalP-noTM	N
Beaba1|514	0.134	21	0.119	21	0.137	10	0.108	0.113	N	0.45	SignalP-noTM	N
Beaba1|5140	0.112	62	0.108	62	0.121	55	0.1	0.103	N	0.45	SignalP-noTM	N
Beaba1|5141	0.109	60	0.108	38	0.127	5	0.104	0.106	N	0.45	SignalP-noTM	N
Beaba1|5142	0.113	55	0.107	55	0.122	53	0.1	0.103	N	0.45	SignalP-noTM	N
Beaba1|5143	0.119	51	0.116	17	0.136	16	0.123	0.12	N	0.45	SignalP-noTM	N
Beaba1|5144	0.172	56	0.132	56	0.155	3	0.109	0.12	N	0.45	SignalP-noTM	N
Beaba1|5145	0.12	25	0.115	51	0.212	33	0.109	0.112	N	0.45	SignalP-noTM	N
Beaba1|5146	0.112	57	0.105	57	0.108	8	0.097	0.1	N	0.45	SignalP-noTM	N
Beaba1|5147	0.115	29	0.108	15	0.127	34	0.105	0.106	N	0.45	SignalP-noTM	N
Beaba1|5148	0.272	34	0.17	34	0.233	33	0.106	0.136	N	0.45	SignalP-noTM	N
Beaba1|5149	0.144	66	0.125	66	0.149	43	0.105	0.114	N	0.45	SignalP-noTM	N
Beaba1|515	0.392	19	0.566	19	0.873	3	0.805	0.695	Y	0.45	SignalP-noTM	N
Beaba1|5150	0.232	20	0.195	20	0.221	2	0.155	0.173	N	0.45	SignalP-noTM	N
Beaba1|5151	0.309	31	0.466	31	0.878	19	0.695	0.589	Y	0.45	SignalP-noTM	N
Beaba1|5152	0.11	33	0.109	12	0.125	8	0.113	0.111	N	0.45	SignalP-noTM	N
Beaba1|5153	0.108	61	0.105	37	0.116	22	0.1	0.102	N	0.45	SignalP-noTM	N
Beaba1|5154	0.11	28	0.105	38	0.11	23	0.096	0.1	N	0.45	SignalP-noTM	N
Beaba1|5155	0.733	21	0.831	21	0.976	3	0.94	0.89	Y	0.45	SignalP-noTM	N
Beaba1|5156	0.113	27	0.115	12	0.145	1	0.118	0.117	N	0.45	SignalP-noTM	N
Beaba1|5157	0.584	19	0.726	19	0.93	2	0.902	0.821	Y	0.45	SignalP-noTM	Y
Beaba1|5158	0.115	16	0.122	16	0.159	1	0.117	0.12	N	0.45	SignalP-noTM	N
Beaba1|5159	0.111	19	0.14	42	0.222	28	0.132	0.137	N	0.5	SignalP-TM	N
Beaba1|516	0.112	24	0.112	38	0.135	24	0.111	0.112	N	0.45	SignalP-noTM	N
Beaba1|5160	0.408	19	0.565	19	0.855	5	0.779	0.681	Y	0.45	SignalP-noTM	N
Beaba1|5161	0.145	18	0.194	18	0.36	1	0.231	0.214	N	0.45	SignalP-noTM	N
Beaba1|5162	0.112	35	0.113	16	0.142	12	0.12	0.116	N	0.45	SignalP-noTM	N
Beaba1|5163	0.125	47	0.117	47	0.138	11	0.108	0.112	N	0.45	SignalP-noTM	N
Beaba1|5164	0.108	44	0.11	13	0.131	6	0.11	0.11	N	0.45	SignalP-noTM	N
Beaba1|5165	0.131	26	0.12	26	0.147	1	0.112	0.115	N	0.45	SignalP-noTM	N
Beaba1|5166	0.142	19	0.116	19	0.133	26	0.097	0.105	N	0.45	SignalP-noTM	N
Beaba1|5167	0.275	21	0.36	21	0.66	1	0.504	0.418	N	0.5	SignalP-TM	N
Beaba1|5168	0.145	50	0.167	50	0.38	46	0.139	0.152	N	0.45	SignalP-noTM	N
Beaba1|5169	0.11	55	0.11	13	0.126	1	0.114	0.112	N	0.45	SignalP-noTM	N
Beaba1|517	0.112	42	0.109	49	0.14	41	0.104	0.106	N	0.45	SignalP-noTM	N
Beaba1|5170	0.123	30	0.148	23	0.345	6	0.201	0.176	N	0.45	SignalP-noTM	N
Beaba1|5171	0.137	27	0.138	17	0.24	13	0.156	0.148	N	0.45	SignalP-noTM	N
Beaba1|5172	0.21	32	0.438	32	0.98	16	0.916	0.696	Y	0.45	SignalP-noTM	N
Beaba1|5173	0.211	19	0.295	19	0.565	18	0.405	0.339	N	0.5	SignalP-TM	N
Beaba1|5174	0.111	63	0.11	63	0.125	40	0.104	0.107	N	0.45	SignalP-noTM	N
Beaba1|5175	0.144	61	0.137	61	0.218	50	0.115	0.125	N	0.45	SignalP-noTM	N
Beaba1|5176	0.117	23	0.118	23	0.176	12	0.12	0.119	N	0.45	SignalP-noTM	N
Beaba1|5177	0.117	18	0.114	18	0.135	3	0.11	0.112	N	0.45	SignalP-noTM	N
Beaba1|5178	0.108	68	0.104	68	0.11	14	0.1	0.102	N	0.45	SignalP-noTM	N
Beaba1|5179	0.11	67	0.118	12	0.143	1	0.118	0.118	N	0.45	SignalP-noTM	N
Beaba1|518	0.114	20	0.112	12	0.135	1	0.106	0.109	N	0.45	SignalP-noTM	N
Beaba1|5180	0.452	37	0.213	30	0.309	2	0.151	0.188	N	0.5	SignalP-TM	N
Beaba1|5181	0.111	34	0.116	14	0.152	3	0.118	0.117	N	0.45	SignalP-noTM	N
Beaba1|5182	0.134	28	0.126	68	0.176	54	0.116	0.122	N	0.5	SignalP-TM	N
Beaba1|5183	0.184	21	0.358	21	0.812	16	0.703	0.544	Y	0.45	SignalP-noTM	N
Beaba1|5184	0.246	21	0.432	21	0.831	4	0.753	0.605	Y	0.45	SignalP-noTM	Y
Beaba1|5185	0.194	37	0.115	22	0.141	16	0.107	0.112	N	0.5	SignalP-TM	N
Beaba1|5186	0.108	58	0.103	58	0.127	20	0.096	0.099	N	0.45	SignalP-noTM	N
Beaba1|5187	0.119	31	0.113	60	0.139	2	0.104	0.108	N	0.45	SignalP-noTM	N
Beaba1|5188	0.182	32	0.149	32	0.171	5	0.131	0.139	N	0.45	SignalP-noTM	N
Beaba1|5189	0.129	67	0.107	67	0.129	65	0.099	0.104	N	0.5	SignalP-TM	N
Beaba1|519	0.148	22	0.216	22	0.489	7	0.318	0.271	N	0.45	SignalP-noTM	N
Beaba1|5190	0.119	23	0.119	11	0.158	1	0.119	0.119	N	0.45	SignalP-noTM	N
Beaba1|5191	0.135	26	0.192	20	0.359	17	0.284	0.242	N	0.45	SignalP-noTM	N
Beaba1|5192	0.162	19	0.126	19	0.127	50	0.098	0.111	N	0.45	SignalP-noTM	N
Beaba1|5193	0.421	30	0.333	30	0.428	26	0.26	0.304	N	0.5	SignalP-TM	N
Beaba1|5194	0.286	18	0.387	18	0.681	16	0.515	0.456	Y	0.45	SignalP-noTM	N
Beaba1|5195	0.109	26	0.128	15	0.188	4	0.145	0.137	N	0.45	SignalP-noTM	N
Beaba1|5196	0.135	19	0.121	19	0.127	17	0.108	0.114	N	0.45	SignalP-noTM	N
Beaba1|5197	0.11	29	0.114	22	0.149	12	0.119	0.117	N	0.45	SignalP-noTM	N
Beaba1|5198	0.114	16	0.109	16	0.122	7	0.101	0.105	N	0.45	SignalP-noTM	N
Beaba1|5199	0.134	37	0.158	37	0.368	31	0.177	0.168	N	0.45	SignalP-noTM	N
Beaba1|52	0.169	40	0.155	11	0.317	1	0.195	0.171	N	0.5	SignalP-TM	N
Beaba1|520	0.802	26	0.872	26	0.99	15	0.944	0.911	Y	0.45	SignalP-noTM	N
Beaba1|5200	0.111	34	0.123	53	0.212	46	0.124	0.124	N	0.45	SignalP-noTM	N
Beaba1|5201	0.107	13	0.105	39	0.119	32	0.099	0.102	N	0.45	SignalP-noTM	N
Beaba1|5202	0.123	44	0.111	44	0.184	40	0.096	0.103	N	0.45	SignalP-noTM	N
Beaba1|5203	0.109	28	0.138	51	0.455	49	0.132	0.135	N	0.45	SignalP-noTM	N
Beaba1|5204	0.257	16	0.176	16	0.158	32	0.119	0.145	N	0.45	SignalP-noTM	N
Beaba1|5205	0.113	17	0.108	37	0.14	45	0.106	0.107	N	0.45	SignalP-noTM	N
Beaba1|5206	0.108	37	0.133	11	0.207	1	0.132	0.133	N	0.45	SignalP-noTM	N
Beaba1|5207	0.108	59	0.103	40	0.11	21	0.097	0.1	N	0.45	SignalP-noTM	N
Beaba1|5208	0.109	25	0.109	11	0.138	8	0.119	0.114	N	0.45	SignalP-noTM	N
Beaba1|5209	0.146	24	0.126	24	0.146	36	0.109	0.117	N	0.45	SignalP-noTM	N
Beaba1|521	0.167	37	0.134	37	0.185	11	0.118	0.125	N	0.45	SignalP-noTM	N
Beaba1|5210	0.107	45	0.116	29	0.154	20	0.116	0.116	N	0.5	SignalP-TM	N
Beaba1|5211	0.148	26	0.13	11	0.187	1	0.136	0.133	N	0.45	SignalP-noTM	N
Beaba1|5212	0.116	34	0.125	24	0.197	11	0.131	0.128	N	0.5	SignalP-TM	N
Beaba1|5213	0.116	28	0.108	44	0.121	27	0.101	0.104	N	0.45	SignalP-noTM	N
Beaba1|5214	0.155	28	0.133	28	0.174	2	0.119	0.125	N	0.45	SignalP-noTM	N
Beaba1|5215	0.11	39	0.115	12	0.145	1	0.105	0.11	N	0.45	SignalP-noTM	N
Beaba1|5216	0.116	34	0.107	34	0.113	20	0.096	0.101	N	0.45	SignalP-noTM	N
Beaba1|5217	0.129	20	0.138	11	0.181	6	0.16	0.15	N	0.45	SignalP-noTM	N
Beaba1|5218	0.109	47	0.113	47	0.132	39	0.108	0.111	N	0.45	SignalP-noTM	N
Beaba1|5219	0.109	68	0.133	11	0.202	1	0.131	0.132	N	0.45	SignalP-noTM	N
Beaba1|522	0.309	28	0.198	28	0.229	1	0.133	0.163	N	0.45	SignalP-noTM	N
Beaba1|5220	0.153	25	0.165	11	0.424	1	0.197	0.178	N	0.5	SignalP-TM	N
Beaba1|5221	0.138	18	0.115	18	0.142	17	0.099	0.106	N	0.45	SignalP-noTM	N
Beaba1|5222	0.109	32	0.111	14	0.125	1	0.117	0.114	N	0.45	SignalP-noTM	N
Beaba1|5223	0.165	42	0.173	42	0.27	33	0.161	0.166	N	0.45	SignalP-noTM	N
Beaba1|5224	0.116	25	0.107	39	0.125	33	0.097	0.102	N	0.45	SignalP-noTM	N
Beaba1|5225	0.125	67	0.11	67	0.11	54	0.096	0.102	N	0.45	SignalP-noTM	N
Beaba1|5226	0.126	23	0.128	23	0.164	6	0.13	0.129	N	0.45	SignalP-noTM	N
Beaba1|5227	0.147	17	0.19	17	0.284	9	0.238	0.216	N	0.45	SignalP-noTM	N
Beaba1|5228	0.11	62	0.12	12	0.176	13	0.12	0.12	N	0.45	SignalP-noTM	N
Beaba1|5229	0.139	24	0.125	24	0.133	15	0.114	0.119	N	0.45	SignalP-noTM	N
Beaba1|523	0.109	38	0.105	38	0.114	39	0.099	0.102	N	0.45	SignalP-noTM	N
Beaba1|5230	0.109	21	0.133	11	0.23	2	0.161	0.149	N	0.45	SignalP-noTM	N
Beaba1|5231	0.109	34	0.122	11	0.164	1	0.13	0.126	N	0.45	SignalP-noTM	N
Beaba1|5232	0.11	57	0.107	44	0.12	32	0.099	0.103	N	0.45	SignalP-noTM	N
Beaba1|5233	0.18	17	0.257	17	0.456	6	0.355	0.31	N	0.45	SignalP-noTM	N
Beaba1|5234	0.642	22	0.763	22	0.955	9	0.907	0.841	Y	0.45	SignalP-noTM	N
Beaba1|5235	0.109	50	0.105	13	0.112	5	0.1	0.102	N	0.45	SignalP-noTM	N
Beaba1|5236	0.113	31	0.105	66	0.124	30	0.099	0.102	N	0.45	SignalP-noTM	N
Beaba1|5237	0.118	38	0.117	12	0.151	1	0.113	0.115	N	0.45	SignalP-noTM	N
Beaba1|5238	0.108	34	0.106	24	0.125	13	0.106	0.106	N	0.45	SignalP-noTM	N
Beaba1|5239	0.124	21	0.11	21	0.129	47	0.097	0.103	N	0.45	SignalP-noTM	N
Beaba1|524	0.11	34	0.105	70	0.117	51	0.099	0.102	N	0.45	SignalP-noTM	N
Beaba1|5240	0.107	17	0.112	11	0.151	4	0.12	0.116	N	0.45	SignalP-noTM	N
Beaba1|5241	0.12	23	0.123	12	0.172	2	0.138	0.131	N	0.45	SignalP-noTM	N
Beaba1|5242	0.162	38	0.225	31	0.615	28	0.332	0.283	N	0.45	SignalP-noTM	N
Beaba1|5243	0.165	35	0.172	35	0.26	28	0.164	0.168	N	0.45	SignalP-noTM	N
Beaba1|5244	0.107	28	0.106	50	0.12	35	0.103	0.104	N	0.45	SignalP-noTM	N
Beaba1|5245	0.112	36	0.121	40	0.171	29	0.119	0.121	N	0.5	SignalP-TM	N
Beaba1|5246	0.165	19	0.139	19	0.158	42	0.114	0.125	N	0.45	SignalP-noTM	N
Beaba1|5247	0.182	21	0.15	21	0.148	13	0.123	0.135	N	0.45	SignalP-noTM	N
Beaba1|5248	0.11	44	0.104	60	0.122	4	0.098	0.101	N	0.45	SignalP-noTM	N
Beaba1|5249	0.483	46	0.22	25	0.277	16	0.201	0.212	N	0.5	SignalP-TM	N
Beaba1|525	0.201	19	0.315	19	0.629	1	0.465	0.396	N	0.45	SignalP-noTM	N
Beaba1|5250	0.111	63	0.11	41	0.129	28	0.105	0.108	N	0.45	SignalP-noTM	N
Beaba1|5251	0.133	22	0.112	22	0.108	23	0.094	0.102	N	0.45	SignalP-noTM	N
Beaba1|5252	0.121	21	0.123	50	0.188	46	0.117	0.12	N	0.45	SignalP-noTM	N
Beaba1|5253	0.107	47	0.105	34	0.118	5	0.102	0.104	N	0.5	SignalP-TM	N
Beaba1|5254	0.14	33	0.125	33	0.156	1	0.119	0.122	N	0.45	SignalP-noTM	N
Beaba1|5255	0.142	32	0.125	32	0.218	3	0.124	0.125	N	0.45	SignalP-noTM	N
Beaba1|5256	0.174	23	0.178	23	0.281	1	0.182	0.18	N	0.45	SignalP-noTM	N
Beaba1|5257	0.109	50	0.111	12	0.148	2	0.119	0.115	N	0.45	SignalP-noTM	N
Beaba1|5258	0.116	43	0.136	11	0.219	1	0.133	0.135	N	0.45	SignalP-noTM	N
Beaba1|5259	0.121	19	0.112	19	0.127	13	0.104	0.108	N	0.45	SignalP-noTM	N
Beaba1|526	0.111	20	0.121	11	0.152	1	0.122	0.121	N	0.45	SignalP-noTM	N
Beaba1|5260	0.132	16	0.186	16	0.492	14	0.263	0.228	N	0.45	SignalP-noTM	N
Beaba1|5261	0.133	48	0.121	48	0.135	5	0.104	0.112	N	0.45	SignalP-noTM	N
Beaba1|5262	0.119	44	0.119	37	0.157	30	0.121	0.12	N	0.5	SignalP-TM	N
Beaba1|5263	0.113	68	0.107	42	0.116	26	0.097	0.102	N	0.45	SignalP-noTM	N
Beaba1|5264	0.581	20	0.7	20	0.933	2	0.833	0.772	Y	0.45	SignalP-noTM	Y
Beaba1|5265	0.135	36	0.12	36	0.127	33	0.104	0.111	N	0.45	SignalP-noTM	N
Beaba1|5266	0.134	33	0.127	14	0.184	30	0.151	0.14	N	0.45	SignalP-noTM	N
Beaba1|5267	0.143	40	0.226	11	0.548	2	0.481	0.328	N	0.5	SignalP-TM	N
Beaba1|5268	0.221	44	0.233	17	0.478	1	0.378	0.291	N	0.5	SignalP-TM	N
Beaba1|5269	0.126	24	0.193	14	0.435	12	0.346	0.254	N	0.5	SignalP-TM	N
Beaba1|527	0.109	10	0.107	11	0.124	47	0.101	0.104	N	0.45	SignalP-noTM	N
Beaba1|5270	0.616	26	0.673	26	0.92	6	0.752	0.715	Y	0.45	SignalP-noTM	N
Beaba1|5271	0.311	26	0.357	26	0.52	8	0.408	0.385	N	0.45	SignalP-noTM	N
Beaba1|5272	0.12	24	0.107	24	0.129	28	0.095	0.1	N	0.45	SignalP-noTM	N
Beaba1|5273	0.122	54	0.111	66	0.152	53	0.081	0.099	N	0.5	SignalP-TM	N
Beaba1|5274	0.479	23	0.665	21	0.981	12	0.954	0.821	Y	0.45	SignalP-noTM	N
Beaba1|5275	0.114	35	0.104	56	0.122	34	0.097	0.1	N	0.45	SignalP-noTM	N
Beaba1|5276	0.136	16	0.199	16	0.386	2	0.256	0.23	N	0.45	SignalP-noTM	N
Beaba1|5277	0.11	19	0.105	19	0.115	2	0.099	0.102	N	0.45	SignalP-noTM	N
Beaba1|5278	0.109	32	0.106	56	0.119	49	0.101	0.103	N	0.45	SignalP-noTM	N
Beaba1|5279	0.118	28	0.108	11	0.131	4	0.113	0.111	N	0.45	SignalP-noTM	N
Beaba1|528	0.299	18	0.285	18	0.342	1	0.249	0.266	N	0.45	SignalP-noTM	N
Beaba1|5280	0.127	22	0.199	11	0.519	1	0.338	0.255	N	0.5	SignalP-TM	N
Beaba1|5281	0.834	21	0.836	21	0.875	20	0.838	0.837	Y	0.45	SignalP-noTM	Y
Beaba1|5282	0.136	19	0.116	19	0.118	27	0.101	0.108	N	0.45	SignalP-noTM	N
Beaba1|5283	0.294	23	0.485	23	0.905	15	0.8	0.655	Y	0.45	SignalP-noTM	N
Beaba1|5284	0.37	21	0.576	21	0.965	15	0.898	0.75	Y	0.45	SignalP-noTM	N
Beaba1|5285	0.108	47	0.108	55	0.131	51	0.103	0.105	N	0.45	SignalP-noTM	N
Beaba1|5286	0.11	38	0.106	38	0.114	21	0.097	0.101	N	0.45	SignalP-noTM	N
Beaba1|5287	0.152	29	0.212	11	0.579	1	0.379	0.279	N	0.5	SignalP-TM	N
Beaba1|5288	0.112	11	0.126	11	0.158	1	0.121	0.123	N	0.45	SignalP-noTM	N
Beaba1|5289	0.117	40	0.115	24	0.164	6	0.123	0.119	N	0.45	SignalP-noTM	N
Beaba1|529	0.111	46	0.108	12	0.118	4	0.108	0.108	N	0.45	SignalP-noTM	N
Beaba1|5290	0.11	47	0.115	42	0.163	5	0.119	0.117	N	0.45	SignalP-noTM	N
Beaba1|5291	0.183	48	0.147	48	0.244	5	0.145	0.146	N	0.45	SignalP-noTM	N
Beaba1|5292	0.133	24	0.141	24	0.264	2	0.152	0.147	N	0.45	SignalP-noTM	N
Beaba1|5293	0.114	9	0.101	70	0.106	23	0.094	0.097	N	0.45	SignalP-noTM	N
Beaba1|5294	0.11	48	0.105	70	0.111	2	0.095	0.099	N	0.45	SignalP-noTM	N
Beaba1|5295	0.106	56	0.102	34	0.135	2	0.097	0.1	N	0.5	SignalP-TM	N
Beaba1|5296	0.149	34	0.157	34	0.267	29	0.182	0.167	N	0.5	SignalP-TM	N
Beaba1|5297	0.119	55	0.105	42	0.113	3	0.098	0.101	N	0.45	SignalP-noTM	N
Beaba1|5298	0.164	48	0.127	48	0.12	13	0.102	0.113	N	0.45	SignalP-noTM	N
Beaba1|5299	0.109	37	0.107	11	0.13	6	0.115	0.111	N	0.45	SignalP-noTM	N
Beaba1|53	0.107	40	0.104	40	0.109	28	0.096	0.101	N	0.5	SignalP-TM	N
Beaba1|530	0.32	18	0.513	18	0.88	1	0.806	0.671	Y	0.45	SignalP-noTM	N
Beaba1|5300	0.11	52	0.107	52	0.111	40	0.1	0.103	N	0.45	SignalP-noTM	N
Beaba1|5301	0.184	54	0.208	54	0.324	48	0.182	0.198	N	0.5	SignalP-TM	N
Beaba1|5302	0.138	20	0.123	20	0.14	1	0.104	0.113	N	0.45	SignalP-noTM	N
Beaba1|5303	0.761	21	0.842	21	0.96	12	0.932	0.891	Y	0.45	SignalP-noTM	N
Beaba1|5304	0.124	29	0.117	29	0.146	28	0.112	0.115	N	0.45	SignalP-noTM	N
Beaba1|5305	0.121	19	0.109	50	0.115	45	0.099	0.104	N	0.45	SignalP-noTM	N
Beaba1|5306	0.111	29	0.115	43	0.143	31	0.109	0.112	N	0.45	SignalP-noTM	N
Beaba1|5307	0.149	20	0.14	20	0.16	15	0.128	0.134	N	0.45	SignalP-noTM	N
Beaba1|5308	0.134	45	0.198	45	0.775	35	0.203	0.201	N	0.45	SignalP-noTM	N
Beaba1|5309	0.124	42	0.154	23	0.329	12	0.193	0.175	N	0.45	SignalP-noTM	N
Beaba1|531	0.107	39	0.136	11	0.231	7	0.183	0.155	N	0.5	SignalP-TM	N
Beaba1|5310	0.574	16	0.602	16	0.723	15	0.647	0.627	Y	0.45	SignalP-noTM	N
Beaba1|5311	0.126	50	0.119	21	0.167	11	0.134	0.127	N	0.45	SignalP-noTM	N
Beaba1|5312	0.116	49	0.133	49	0.242	37	0.128	0.13	N	0.45	SignalP-noTM	N
Beaba1|5313	0.11	57	0.115	51	0.133	44	0.106	0.11	N	0.45	SignalP-noTM	N
Beaba1|5314	0.112	30	0.139	37	0.231	4	0.175	0.159	N	0.45	SignalP-noTM	N
Beaba1|5315	0.11	54	0.105	64	0.115	43	0.097	0.101	N	0.45	SignalP-noTM	N
Beaba1|5316	0.132	17	0.112	17	0.132	25	0.088	0.099	N	0.45	SignalP-noTM	N
Beaba1|5317	0.109	55	0.106	37	0.123	22	0.1	0.103	N	0.45	SignalP-noTM	N
Beaba1|5318	0.13	59	0.146	16	0.261	13	0.194	0.172	N	0.45	SignalP-noTM	N
Beaba1|5319	0.282	68	0.17	68	0.191	19	0.114	0.14	N	0.45	SignalP-noTM	N
Beaba1|532	0.184	25	0.144	35	0.134	24	0.112	0.127	N	0.45	SignalP-noTM	N
Beaba1|5320	0.116	27	0.111	27	0.132	25	0.105	0.107	N	0.45	SignalP-noTM	N
Beaba1|5321	0.114	18	0.104	18	0.114	18	0.095	0.099	N	0.45	SignalP-noTM	N
Beaba1|5322	0.11	26	0.108	54	0.121	49	0.102	0.105	N	0.45	SignalP-noTM	N
Beaba1|5323	0.141	16	0.122	16	0.151	47	0.11	0.115	N	0.45	SignalP-noTM	N
Beaba1|5324	0.108	23	0.109	49	0.117	27	0.109	0.109	N	0.45	SignalP-noTM	N
Beaba1|5325	0.286	23	0.213	23	0.2	5	0.159	0.184	N	0.45	SignalP-noTM	N
