"start","end","attributes_robin","attributes_ncbi"
7249,9339,"Ophcf2|00001","GQ602_000001"
1566871,1568615,"Ophcf2|04777","GQ602_004777"
1569050,1570199,"Ophcf2|04778","GQ602_004778"
1570641,1573018,"Ophcf2|04779","GQ602_004779"
1573188,1573577,"Ophcf2|04780","GQ602_004780"
1573937,1574300,"Ophcf2|04781","GQ602_004781"
1574684,1576174,"Ophcf2|04782","GQ602_004782"
1577031,1577957,"Ophcf2|04783","GQ602_004783"
1580656,1581683,"Ophcf2|04784","GQ602_004784"
1582102,1583151,"Ophcf2|04785","GQ602_004785"
1583637,1587052,"Ophcf2|04786","GQ602_004786"
1588221,1590440,"Ophcf2|04787","GQ602_004787"
1590700,1591353,"Ophcf2|04788","GQ602_004788"
1592291,1593394,"Ophcf2|04789","GQ602_004789"
1598693,1599553,"Ophcf2|04790","GQ602_004790"
1599938,1600993,"Ophcf2|04791","GQ602_004791"
1601180,1601654,"Ophcf2|04792","GQ602_004792"
1601887,1602303,"Ophcf2|04793","GQ602_004793"
1602503,1604264,"Ophcf2|04794","GQ602_004794"
1604877,1606205,"Ophcf2|04795","GQ602_004795"
1606661,1608664,"Ophcf2|04796","GQ602_004796"
1608955,1609794,"Ophcf2|04797","GQ602_004797"
1609976,1611163,"Ophcf2|04798","GQ602_004798"
1611514,1613062,"Ophcf2|04799","GQ602_004799"
1613370,1614358,"Ophcf2|04800","GQ602_004800"
1618872,1620347,"Ophcf2|04801","GQ602_004801"
1624346,1626324,"Ophcf2|04802","GQ602_004802"
1626945,1628371,"Ophcf2|04803","GQ602_004803"
1629689,1631491,"Ophcf2|04804","GQ602_004804"
1632015,1636253,"Ophcf2|04805","GQ602_004805"
1636973,1637763,"Ophcf2|04806","GQ602_004806"
1638467,1639532,"Ophcf2|04807","GQ602_004807"
1640344,1641151,"Ophcf2|04808","GQ602_004808"
1641518,1642510,"Ophcf2|04809","GQ602_004809"
1680027,1680383,"Ophcf2|04810","GQ602_004810"
1681961,1682584,"Ophcf2|04811","GQ602_004811"
1682982,1684712,"Ophcf2|04812","GQ602_004812"
1685576,1686520,"Ophcf2|04813","GQ602_004813"
1686919,1687869,"Ophcf2|04814","GQ602_004814"
1688376,1689811,"Ophcf2|04815","GQ602_004815"
1690825,1692615,"Ophcf2|04816","GQ602_004816"
1692996,1694483,"Ophcf2|04817","GQ602_004817"
1695991,1697120,"Ophcf2|04818","GQ602_004818"
1697743,1699647,"Ophcf2|04819","GQ602_004819"
1699664,1700210,"Ophcf2|04820","GQ602_004820"
1700977,1702020,"Ophcf2|04821","GQ602_004821"
1702696,1704342,"Ophcf2|04822","GQ602_004822"
1705099,1705725,"Ophcf2|04823","GQ602_004823"
1705945,1707887,"Ophcf2|04824","GQ602_004824"
1709059,1710372,"Ophcf2|04825","GQ602_004825"
1710377,1715818,"Ophcf2|04826","GQ602_004826"
1717800,1719391,"Ophcf2|04827","GQ602_004827"
1720046,1721382,"Ophcf2|04828","GQ602_004828"
1722157,1724964,"Ophcf2|04829","GQ602_004829"
1725438,1726518,"Ophcf2|04830","GQ602_004830"
1726907,1727961,"Ophcf2|04831","GQ602_004831"
1728797,1730262,"Ophcf2|04832","GQ602_004832"
1730415,1732573,"Ophcf2|04833","GQ602_004833"
1733107,1734473,"Ophcf2|04834","GQ602_004834"
1735124,1737109,"Ophcf2|04835","GQ602_004835"
1738433,1740029,"Ophcf2|04836","GQ602_004836"
1742653,1743369,"Ophcf2|04837","GQ602_004837"
1743418,1745874,"Ophcf2|04838","GQ602_004838"
1746282,1747566,"Ophcf2|04839","GQ602_004839"
1747857,1748971,"Ophcf2|04840","GQ602_004840"
1749453,1752209,"Ophcf2|04841","GQ602_004841"
1755760,1756141,"Ophcf2|04842","GQ602_004842"
1757602,1758584,"Ophcf2|04843","GQ602_004843"
1758965,1759951,"Ophcf2|04844","GQ602_004844"
1761301,1763340,"Ophcf2|04845","GQ602_004845"
1763922,1766786,"Ophcf2|04846","GQ602_004846"
1766951,1767959,"Ophcf2|04847","GQ602_004847"
1768683,1770984,"Ophcf2|04848","GQ602_004848"
1772908,1775059,"Ophcf2|04849","GQ602_004849"
1776523,1777022,"Ophcf2|04850","GQ602_004850"
1778709,1781379,"Ophcf2|04851","GQ602_004851"
1782896,1783838,"Ophcf2|04852","GQ602_004852"
1785529,1787464,"Ophcf2|04853","GQ602_004853"
1787633,1788862,"Ophcf2|04854","GQ602_004854"
1789701,1790705,"Ophcf2|04855","GQ602_004855"
1791281,1794920,"Ophcf2|04856","GQ602_004856"
1795190,1797267,"Ophcf2|04857","GQ602_004857"
1797871,1799822,"Ophcf2|04858","GQ602_004858"
1800699,1804757,"Ophcf2|04859","GQ602_004859"
1805074,1805757,"Ophcf2|04860","GQ602_004860"
1806312,1807119,"Ophcf2|04861","GQ602_004861"
1808290,1810059,"Ophcf2|04862","GQ602_004862"
1810682,1811563,"Ophcf2|04863","GQ602_004863"
1812130,1812914,"Ophcf2|04864","GQ602_004864"
1813480,1815199,"Ophcf2|04865","GQ602_004865"
1817719,1817981,"Ophcf2|04866","GQ602_004866"
1818148,1819011,"Ophcf2|04867","GQ602_004867"
1819810,1821639,"Ophcf2|04868","GQ602_004868"
1822105,1823493,"Ophcf2|04869","GQ602_004869"
1824317,1824577,"Ophcf2|04870","GQ602_004870"
1828925,1829926,"Ophcf2|04871","GQ602_004871"
1831265,1832387,"Ophcf2|04872","GQ602_004872"
1832634,1834091,"Ophcf2|04873","GQ602_004873"
1835192,1836331,"Ophcf2|04874","GQ602_004874"
1836727,1837399,"Ophcf2|04875","GQ602_004875"
1837675,1845426,"Ophcf2|04876","GQ602_004876"
1849020,1850441,"Ophcf2|04877","GQ602_004877"
1850906,1851313,"Ophcf2|04878","GQ602_004878"
1853420,1853689,"Ophcf2|04879","GQ602_004879"
1855074,1855634,"Ophcf2|04880","GQ602_004880"
1861702,1863562,"Ophcf2|04881","GQ602_004881"
1863703,1863967,"Ophcf2|04882","GQ602_004882"
1865127,1866275,"Ophcf2|04883","GQ602_004883"
1868074,1869211,"Ophcf2|04884","GQ602_004884"
1871328,1874707,"Ophcf2|04885","GQ602_004885"
1875130,1876027,"Ophcf2|04886","GQ602_004886"
1877689,1880464,"Ophcf2|04887","GQ602_004887"
1880971,1881284,"Ophcf2|04888","GQ602_004888"
1881500,1882570,"Ophcf2|04889","GQ602_004889"
1883736,1884150,"Ophcf2|04890","GQ602_004890"
1884773,1889846,"Ophcf2|04891","GQ602_004891"
1890151,1893603,"Ophcf2|04892","GQ602_004892"
1894218,1895892,"Ophcf2|04893","GQ602_004893"
1896192,1896692,"Ophcf2|04894","GQ602_004894"
1897225,1898903,"Ophcf2|04895","GQ602_004895"
1899126,1901662,"Ophcf2|04896","GQ602_004896"
1902175,1903292,"Ophcf2|04897","GQ602_004897"
1904023,1906425,"Ophcf2|04898","GQ602_004898"
1907781,1910345,"Ophcf2|04899","GQ602_004899"
1911026,1914289,"Ophcf2|04900","GQ602_004900"
1914624,1915555,"Ophcf2|04901","GQ602_004901"
1915798,1918405,"Ophcf2|04902","GQ602_004902"
1918592,1919757,"Ophcf2|04903","GQ602_004903"
1919820,1921141,"Ophcf2|04904","GQ602_004904"
1921427,1922208,"Ophcf2|04905","GQ602_004905"
1922929,1923552,"Ophcf2|04906","GQ602_004906"
1924836,1927383,"Ophcf2|04907","GQ602_004907"
1928069,1929945,"Ophcf2|04908","GQ602_004908"
1931345,1932957,"Ophcf2|04909","GQ602_004909"
1933483,1934507,"Ophcf2|04910","GQ602_004910"
1934693,1935274,"Ophcf2|04911","GQ602_004911"
1935485,1937980,"Ophcf2|04912","GQ602_004912"
1939950,1942883,"Ophcf2|04913","GQ602_004913"
1944205,1947550,"Ophcf2|04914","GQ602_004914"
1950557,1952000,"Ophcf2|04915","GQ602_004915"
1953099,1953733,"Ophcf2|04916","GQ602_004916"
1954184,1955602,"Ophcf2|04917","GQ602_004917"
1956647,1957471,"Ophcf2|04918","GQ602_004918"
1961350,1963537,"Ophcf2|04919","GQ602_004919"
1964372,1966087,"Ophcf2|04920","GQ602_004920"
1966898,1971356,"Ophcf2|04921","GQ602_004921"
1972264,1973964,"Ophcf2|04922","GQ602_004922"
1974358,1974637,"Ophcf2|04923","GQ602_004923"
1975167,1976212,"Ophcf2|04924","GQ602_004924"
1977079,1977336,"Ophcf2|04925","GQ602_004925"
1978090,1979630,"Ophcf2|04926","GQ602_004926"
1979663,1980489,"Ophcf2|04927","GQ602_004927"
1987965,1990171,"Ophcf2|04928","GQ602_004928"
1991270,1995620,"Ophcf2|04929","GQ602_004929"
1996468,1997488,"Ophcf2|04930","GQ602_004930"
1997846,2000048,"Ophcf2|04931","GQ602_004931"
2000926,2002854,"Ophcf2|04932","GQ602_004932"
2003353,2004688,"Ophcf2|04933","GQ602_004933"
2004957,2006032,"Ophcf2|04934","GQ602_004934"
2007651,2008828,"Ophcf2|04935","GQ602_004935"
2009974,2011627,"Ophcf2|04936","GQ602_004936"
2012076,2013722,"Ophcf2|04937","GQ602_004937"
2013987,2016723,"Ophcf2|04938","GQ602_004938"
2017511,2018090,"Ophcf2|04939","GQ602_004939"
2019024,2020381,"Ophcf2|04940","GQ602_004940"
2021351,2022763,"Ophcf2|04941","GQ602_004941"
2027197,2027526,"Ophcf2|04942","GQ602_004942"
2028052,2030043,"Ophcf2|04943","GQ602_004943"
2030967,2032475,"Ophcf2|04944","GQ602_004944"
2032596,2033289,"Ophcf2|04945","GQ602_004945"
2033407,2034091,"Ophcf2|04946","GQ602_004946"
2034502,2042427,"Ophcf2|04947","GQ602_004947"
2051163,2052532,"Ophcf2|04948","GQ602_004948"
2055721,2058220,"Ophcf2|04949","GQ602_004949"
2058648,2059264,"Ophcf2|04950","GQ602_004950"
2060119,2060996,"Ophcf2|04951","GQ602_004951"
2061611,2062882,"Ophcf2|04952","GQ602_004952"
2063015,2064343,"Ophcf2|04953","GQ602_004953"
2064522,2065213,"Ophcf2|04954","GQ602_004954"
2065346,2066488,"Ophcf2|04955","GQ602_004955"
2066880,2068249,"Ophcf2|04956","GQ602_004956"
2068814,2071212,"Ophcf2|04957","GQ602_004957"
2095592,2096627,"Ophcf2|04958","GQ602_004958"
2096755,2098302,"Ophcf2|04959","GQ602_004959"
2098588,2099265,"Ophcf2|04960","GQ602_004960"
2099674,2101258,"Ophcf2|04961","GQ602_004961"
2101651,2103725,"Ophcf2|04962","GQ602_004962"
2104305,2104920,"Ophcf2|04963","GQ602_004963"
2105513,2106161,"Ophcf2|04964","GQ602_004964"
2106413,2106973,"Ophcf2|04965","GQ602_004965"
2107319,2107906,"Ophcf2|04966","GQ602_004966"
2107972,2108646,"Ophcf2|04967","GQ602_004967"
2109797,2111916,"Ophcf2|04968","GQ602_004968"
2112489,2114735,"Ophcf2|04969","GQ602_004969"
2115267,2117016,"Ophcf2|04970","GQ602_004970"
2118825,2120381,"Ophcf2|04971","GQ602_004971"
2122917,2123654,"Ophcf2|04972","GQ602_004972"
2124853,2126918,"Ophcf2|04973","GQ602_004973"
2127702,2128844,"Ophcf2|04974","GQ602_004974"
2129383,2131189,"Ophcf2|04975","GQ602_004975"
2132896,2133389,"Ophcf2|04976","GQ602_004976"
2178958,2179578,"Ophcf2|04977","GQ602_004977"
2183732,2184562,"Ophcf2|04978","GQ602_004978"
2184741,2185823,"Ophcf2|04979","GQ602_004979"
2186514,2187698,"Ophcf2|04980","GQ602_004980"
2188080,2188829,"Ophcf2|04981","GQ602_004981"
2189340,2190064,"Ophcf2|04982","GQ602_004982"
2192048,2194522,"Ophcf2|04983","GQ602_004983"
2196119,2199127,"Ophcf2|04984","GQ602_004984"
2201166,2203943,"Ophcf2|04985","GQ602_004985"
2204242,2205807,"Ophcf2|04986","GQ602_004986"
2206081,2208689,"Ophcf2|04987","GQ602_004987"
2208885,2209829,"Ophcf2|04988","GQ602_004988"
2210454,2213248,"Ophcf2|04989","GQ602_004989"
2213911,2215321,"Ophcf2|04990","GQ602_004990"
2216362,2216641,"Ophcf2|04991","GQ602_004991"
2217456,2217840,"Ophcf2|04992","GQ602_004992"
2218264,2219915,"Ophcf2|04993","GQ602_004993"
2220329,2220878,"Ophcf2|04994","GQ602_004994"
2221269,2223489,"Ophcf2|04995","GQ602_004995"
2225575,2227161,"Ophcf2|04996","GQ602_004996"
2228551,2229942,"Ophcf2|04997","GQ602_004997"
2234168,2234750,"Ophcf2|04998","GQ602_004998"
2234881,2235489,"Ophcf2|04999","GQ602_004999"
2235667,2236313,"Ophcf2|05000","GQ602_005000"
2236319,2237064,"Ophcf2|05001","GQ602_005001"
2237922,2240616,"Ophcf2|05002","GQ602_005002"
2241092,2242462,"Ophcf2|05003","GQ602_005003"
2242975,2244251,"Ophcf2|05004","GQ602_005004"
2245002,2247031,"Ophcf2|05005","GQ602_005005"
2247312,2247844,"Ophcf2|05006","GQ602_005006"
2248429,2250034,"Ophcf2|05007","GQ602_005007"
2250155,2254945,"Ophcf2|05008","GQ602_005008"
2255462,2256413,"Ophcf2|05009","GQ602_005009"
2256588,2257949,"Ophcf2|05010","GQ602_005010"
2258238,2261087,"Ophcf2|05011","GQ602_005011"
2263086,2265060,"Ophcf2|05012","GQ602_005012"
2267409,2268734,"Ophcf2|05013","GQ602_005013"
2270958,2272661,"Ophcf2|05014","GQ602_005014"
2274299,2274808,"Ophcf2|05015","GQ602_005015"
2275295,2276766,"Ophcf2|05016","GQ602_005016"
2277501,2278107,"Ophcf2|05017","GQ602_005017"
2278283,2279179,"Ophcf2|05018","GQ602_005018"
2279488,2281182,"Ophcf2|05019","GQ602_005019"
2282215,2283929,"Ophcf2|05020","GQ602_005020"
2286097,2287657,"Ophcf2|05021","GQ602_005021"
2288654,2289638,"Ophcf2|05022","GQ602_005022"
2290950,2293008,"Ophcf2|05023","GQ602_005023"
2293693,2295212,"Ophcf2|05024","GQ602_005024"
2295928,2297374,"Ophcf2|05025","GQ602_005025"
2298159,2304338,"Ophcf2|05026","GQ602_005026"
2304617,2305670,"Ophcf2|05027","GQ602_005027"
2305827,2306169,"Ophcf2|05028","GQ602_005028"
2306638,2308527,"Ophcf2|05029","GQ602_005029"
2309496,2310365,"Ophcf2|05030","GQ602_005030"
2310533,2311397,"Ophcf2|05031","GQ602_005031"
2311737,2312432,"Ophcf2|05032","GQ602_005032"
2312587,2313743,"Ophcf2|05033","GQ602_005033"
2316132,2325263,"Ophcf2|05034","GQ602_005034"
2328703,2331439,"Ophcf2|05035","GQ602_005035"
2333345,2335901,"Ophcf2|05036","GQ602_005036"
2337467,2338474,"Ophcf2|05037","GQ602_005037"
2340041,2344736,"Ophcf2|05038","GQ602_005038"
2344981,2345867,"Ophcf2|05039","GQ602_005039"
2346182,2347922,"Ophcf2|05040","GQ602_005040"
2349645,2350341,"Ophcf2|05041","GQ602_005041"
2352128,2352877,"Ophcf2|05042","GQ602_005042"
2353549,2355896,"Ophcf2|05043","GQ602_005043"
2356869,2358481,"Ophcf2|05044","GQ602_005044"
2358963,2359727,"Ophcf2|05045","GQ602_005045"
2360560,2361250,"Ophcf2|05046","GQ602_005046"
2362028,2366427,"Ophcf2|05047","GQ602_005047"
2367053,2368198,"Ophcf2|05048","GQ602_005048"
2369262,2369902,"Ophcf2|05049","GQ602_005049"
2370516,2371373,"Ophcf2|05050","GQ602_005050"
2371658,2372254,"Ophcf2|05051","GQ602_005051"
2372368,2373433,"Ophcf2|05052","GQ602_005052"
2374256,2375064,"Ophcf2|05053","GQ602_005053"
2375607,2377578,"Ophcf2|05054","GQ602_005054"
2378253,2378750,"Ophcf2|05055","GQ602_005055"
2379236,2380600,"Ophcf2|05056","GQ602_005056"
2383545,2384210,"Ophcf2|05057","GQ602_005057"
2384412,2385579,"Ophcf2|05058","GQ602_005058"
2385665,2390099,"Ophcf2|05059","GQ602_005059"
2390421,2391661,"Ophcf2|05060","GQ602_005060"
2392162,2393343,"Ophcf2|05061","GQ602_005061"
2393514,2394227,"Ophcf2|05062","GQ602_005062"
2394916,2396056,"Ophcf2|05063","GQ602_005063"
2397189,2398598,"Ophcf2|05064","GQ602_005064"
2398887,2400552,"Ophcf2|05065","GQ602_005065"
2401104,2406092,"Ophcf2|05066","GQ602_005066"
2406813,2408079,"Ophcf2|05067","GQ602_005067"
2408338,2410281,"Ophcf2|05068","GQ602_005068"
2410593,2413613,"Ophcf2|05069","GQ602_005069"
2416085,2417411,"Ophcf2|05070","GQ602_005070"
2417849,2420483,"Ophcf2|05071","GQ602_005071"
2421420,2424373,"Ophcf2|05072","GQ602_005072"
2425555,2427735,"Ophcf2|05073","GQ602_005073"
2429249,2433406,"Ophcf2|05074","GQ602_005074"
2433908,2435326,"Ophcf2|05075","GQ602_005075"
2435508,2439970,"Ophcf2|05076","GQ602_005076"
2440316,2441366,"Ophcf2|05077","GQ602_005077"
2441566,2443018,"Ophcf2|05078","GQ602_005078"
2444235,2445796,"Ophcf2|05079","GQ602_005079"
2446043,2446428,"Ophcf2|05080","GQ602_005080"
2447504,2448994,"Ophcf2|05081","GQ602_005081"
2450126,2451780,"Ophcf2|05082","GQ602_005082"
2452972,2455367,"Ophcf2|05083","GQ602_005083"
2455840,2458411,"Ophcf2|05084","GQ602_005084"
2459297,2462264,"Ophcf2|05085","GQ602_005085"
2462564,2463046,"Ophcf2|05086","GQ602_005086"
2463309,2463623,"Ophcf2|05087","GQ602_005087"
2468444,2469757,"Ophcf2|05088","GQ602_005088"
2470548,2472350,"Ophcf2|05089","GQ602_005089"
2472628,2474348,"Ophcf2|05090","GQ602_005090"
2474967,2480779,"Ophcf2|05091","GQ602_005091"
2481420,2483141,"Ophcf2|05092","GQ602_005092"
2484758,2485770,"Ophcf2|05093","GQ602_005093"
2486053,2487657,"Ophcf2|05094","GQ602_005094"
2487955,2489325,"Ophcf2|05095","GQ602_005095"
2489807,2495327,"Ophcf2|05096","GQ602_005096"
2498401,2499200,"Ophcf2|05097","GQ602_005097"
2499525,2500067,"Ophcf2|05098","GQ602_005098"
2500412,2501568,"Ophcf2|05099","GQ602_005099"
2503348,2505720,"Ophcf2|05100","GQ602_005100"
2506318,2506705,"Ophcf2|05101","GQ602_005101"
2507478,2508386,"Ophcf2|05102","GQ602_005102"
2508529,2508813,"Ophcf2|05103","GQ602_005103"
2509583,2516548,"Ophcf2|05104","GQ602_005104"
2522892,2524150,"Ophcf2|05105","GQ602_005105"
2525858,2527369,"Ophcf2|05106","GQ602_005106"
2527745,2529139,"Ophcf2|05107","GQ602_005107"
2529348,2530040,"Ophcf2|05108","GQ602_005108"
2530098,2530651,"Ophcf2|05109","GQ602_005109"
2532524,2533354,"Ophcf2|05110","GQ602_005110"
2533696,2535633,"Ophcf2|05111","GQ602_005111"
2536175,2536538,"Ophcf2|05112","GQ602_005112"
2536730,2537813,"Ophcf2|05113","GQ602_005113"
2538302,2539605,"Ophcf2|05114","GQ602_005114"
2539637,2542228,"Ophcf2|05115","GQ602_005115"
2542711,2543805,"Ophcf2|05116","GQ602_005116"
2543890,2545001,"Ophcf2|05117","GQ602_005117"
2545298,2546961,"Ophcf2|05118","GQ602_005118"
2551544,2553269,"Ophcf2|05119","GQ602_005119"
2554534,2555757,"Ophcf2|05120","GQ602_005120"
2556090,2556859,"Ophcf2|05121","GQ602_005121"
2557275,2559702,"Ophcf2|05122","GQ602_005122"
2559948,2561650,"Ophcf2|05123","GQ602_005123"
2561883,2562598,"Ophcf2|05124","GQ602_005124"
2562831,2563708,"Ophcf2|05125","GQ602_005125"
2563732,2568216,"Ophcf2|05126","GQ602_005126"
2568523,2569620,"Ophcf2|05127","GQ602_005127"
2569685,2570724,"Ophcf2|05128","GQ602_005128"
2571288,2572268,"Ophcf2|05129","GQ602_005129"
2574261,2575386,"Ophcf2|05130","GQ602_005130"
2576576,2578429,"Ophcf2|05131","GQ602_005131"
2580782,2582689,"Ophcf2|05132","GQ602_005132"
2583558,2584334,"Ophcf2|05133","GQ602_005133"
2584967,2586418,"Ophcf2|05134","GQ602_005134"
2587481,2588959,"Ophcf2|05135","GQ602_005135"
2594374,2596790,"Ophcf2|05136","GQ602_005136"
2597707,2599730,"Ophcf2|05137","GQ602_005137"
2600366,2602171,"Ophcf2|05138","GQ602_005138"
2602516,2605775,"Ophcf2|05139","GQ602_005139"
2607709,2609151,"Ophcf2|05140","GQ602_005140"
2609912,2611171,"Ophcf2|05141","GQ602_005141"
2613437,2616650,"Ophcf2|05142","GQ602_005142"
2617886,2619345,"Ophcf2|05143","GQ602_005143"
2619399,2620796,"Ophcf2|05144","GQ602_005144"
2621409,2622434,"Ophcf2|05145","GQ602_005145"
2623914,2624394,"Ophcf2|05146","GQ602_005146"
2625012,2626653,"Ophcf2|05147","GQ602_005147"
2629984,2630472,"Ophcf2|05148","GQ602_005148"
2630858,2633464,"Ophcf2|05149","GQ602_005149"
2633955,2636573,"Ophcf2|05150","GQ602_005150"
2638198,2639744,"Ophcf2|05151","GQ602_005151"
2641099,2642376,"Ophcf2|05152","GQ602_005152"
2643231,2644004,"Ophcf2|05153","GQ602_005153"
2644113,2644719,"Ophcf2|05154","GQ602_005154"
2646129,2647044,"Ophcf2|05155","GQ602_005155"
2649138,2649602,"Ophcf2|05156","GQ602_005156"
2650073,2651301,"Ophcf2|05157","GQ602_005157"
2651531,2652968,"Ophcf2|05158","GQ602_005158"
2653207,2654025,"Ophcf2|05159","GQ602_005159"
2654488,2655837,"Ophcf2|05160","GQ602_005160"
2655844,2657121,"Ophcf2|05161","GQ602_005161"
2659555,2661051,"Ophcf2|05162","GQ602_005162"
2661753,2663303,"Ophcf2|05163","GQ602_005163"
2665322,2668663,"Ophcf2|05164","GQ602_005164"
2669488,2670447,"Ophcf2|05165","GQ602_005165"
2673069,2673523,"Ophcf2|05166","GQ602_005166"
2674804,2676616,"Ophcf2|05167","GQ602_005167"
2679425,2680255,"Ophcf2|05168","GQ602_005168"
2682351,2683976,"Ophcf2|05169","GQ602_005169"
2684656,2685762,"Ophcf2|05170","GQ602_005170"
2685989,2690372,"Ophcf2|05171","GQ602_005171"
2690775,2693297,"Ophcf2|05172","GQ602_005172"
2693758,2693976,"Ophcf2|05173","GQ602_005173"
2694550,2695515,"Ophcf2|05174","GQ602_005174"
2695902,2696993,"Ophcf2|05175","GQ602_005175"
2698616,2699149,"Ophcf2|05176","GQ602_005176"
2699691,2700110,"Ophcf2|05177","GQ602_005177"
2700567,2702398,"Ophcf2|05178","GQ602_005178"
2702857,2707186,"Ophcf2|05179","GQ602_005179"
2707782,2708143,"Ophcf2|05180","GQ602_005180"
2708777,2709484,"Ophcf2|05181","GQ602_005181"
2710463,2711679,"Ophcf2|05182","GQ602_005182"
2712985,2713986,"Ophcf2|05183","GQ602_005183"
2715752,2718062,"Ophcf2|05184","GQ602_005184"
2719189,2721038,"Ophcf2|05185","GQ602_005185"
2721657,2722684,"Ophcf2|05186","GQ602_005186"
2724099,2724721,"Ophcf2|05187","GQ602_005187"
2725882,2728599,"Ophcf2|05188","GQ602_005188"
2730217,2731116,"Ophcf2|05189","GQ602_005189"
2731438,2732727,"Ophcf2|05190","GQ602_005190"
2733677,2735006,"Ophcf2|05191","GQ602_005191"
2735648,2737232,"Ophcf2|05192","GQ602_005192"
2737869,2740364,"Ophcf2|05193","GQ602_005193"
2740898,2751809,"Ophcf2|05194","GQ602_005194"
2753516,2755499,"Ophcf2|05195","GQ602_005195"
2759178,2759452,"Ophcf2|05196","GQ602_005196"
2759705,2761117,"Ophcf2|05197","GQ602_005197"
2761477,2762117,"Ophcf2|05198","GQ602_005198"
2762826,2763503,"Ophcf2|05199","GQ602_005199"
2763827,2764234,"Ophcf2|05200","GQ602_005200"
2764315,2765606,"Ophcf2|05201","GQ602_005201"
2766007,2768355,"Ophcf2|05202","GQ602_005202"
2768390,2768785,"Ophcf2|05203","GQ602_005203"
2769468,2769785,"Ophcf2|05204","GQ602_005204"
2770422,2770896,"Ophcf2|05205","GQ602_005205"
2771210,2772476,"Ophcf2|05206","GQ602_005206"
2773348,2774169,"Ophcf2|05207","GQ602_005207"
2774587,2775293,"Ophcf2|05208","GQ602_005208"
2775445,2776606,"Ophcf2|05209","GQ602_005209"
2778671,2779616,"Ophcf2|05210","GQ602_005210"
2779942,2786718,"Ophcf2|05211","GQ602_005211"
2787224,2788987,"Ophcf2|05212","GQ602_005212"
2789343,2789811,"Ophcf2|05213","GQ602_005213"
2790245,2792170,"Ophcf2|05214","GQ602_005214"
2792502,2794335,"Ophcf2|05215","GQ602_005215"
2795078,2798379,"Ophcf2|05216","GQ602_005216"
2799083,2800337,"Ophcf2|05217","GQ602_005217"
2803388,2806597,"Ophcf2|05218","GQ602_005218"
2806911,2807458,"Ophcf2|05219","GQ602_005219"
2807740,2809116,"Ophcf2|05220","GQ602_005220"
2809765,2815593,"Ophcf2|05221","GQ602_005221"
2815930,2819954,"Ophcf2|05222","GQ602_005222"
2820143,2820750,"Ophcf2|05223","GQ602_005223"
2822409,2824502,"Ophcf2|05224","GQ602_005224"
2825078,2826898,"Ophcf2|05225","GQ602_005225"
2827253,2827711,"Ophcf2|05226","GQ602_005226"
2830862,2831651,"Ophcf2|05227","GQ602_005227"
2832186,2832977,"Ophcf2|05228","GQ602_005228"
2832992,2834991,"Ophcf2|05229","GQ602_005229"
2835542,2836574,"Ophcf2|05230","GQ602_005230"
2837024,2840981,"Ophcf2|05231","GQ602_005231"
2841750,2844898,"Ophcf2|05232","GQ602_005232"
2845913,2846580,"Ophcf2|05233","GQ602_005233"
2848045,2849148,"Ophcf2|05234","GQ602_005234"
2849885,2850818,"Ophcf2|05235","GQ602_005235"
2851432,2855762,"Ophcf2|05236","GQ602_005236"
2856607,2857823,"Ophcf2|05237","GQ602_005237"
2860004,2860933,"Ophcf2|05238","GQ602_005238"
2864303,2865518,"Ophcf2|05239","GQ602_005239"
2866430,2867853,"Ophcf2|05240","GQ602_005240"
2869128,2869739,"Ophcf2|05241","GQ602_005241"
2872149,2873983,"Ophcf2|05242","GQ602_005242"
2875187,2880742,"Ophcf2|05243","GQ602_005243"
2907476,2908765,"Ophcf2|05244","GQ602_005244"
2909272,2909752,"Ophcf2|05245","GQ602_005245"
2910201,2911319,"Ophcf2|05246","GQ602_005246"
2912614,2913054,"Ophcf2|05247","GQ602_005247"
2914093,2914902,"Ophcf2|05248","GQ602_005248"
2915491,2916249,"Ophcf2|05249","GQ602_005249"
2917882,2919641,"Ophcf2|05250","GQ602_005250"
2920029,2922011,"Ophcf2|05251","GQ602_005251"
2922743,2924218,"Ophcf2|05252","GQ602_005252"
2927056,2928756,"Ophcf2|05253","GQ602_005253"
2930012,2931595,"Ophcf2|05254","GQ602_005254"
2932528,2933731,"Ophcf2|05255","GQ602_005255"
